T1,T2,H1,H2,CO2,PM2.5,PM10,Label
63.45344148835517,27.481489865736528,46.36978148203488,44.36326620084054,424.7432625644192,159.12178496389464,197.17910418435116,1
56.37788066524075,37.088183216974194,33.791477146181464,52.292572030762095,1681.6410840336957,111.41536839488606,67.77868469572721,1
33.70761961280168,47.773740220263505,55.745945963619235,35.354998137371105,1285.3719694022427,42.9365383347015,194.24103223807958,1
24.395245130287275,63.641848908520316,31.660677126047695,38.87371899350455,700.7945718680742,90.17484628044797,29.112449545724715,1
50.79048619304706,52.74340119648599,42.508461733688115,54.75403007204656,1820.9579963655356,138.67644883889548,8.13895446940569,1
39.80686221828206,61.5171690692281,23.989238893755296,36.59391879239293,376.93913357993745,167.59243496721697,6.596812090920512,1
25.491720568015047,54.29954262413797,56.87822520531001,41.386382669963396,643.0933339361969,191.94724488447747,92.97407411984541,1
42.282960955007155,46.62726360015802,25.630818310848532,20.807796923373317,1578.4797772699637,121.09055322758353,16.600839495718954,1
21.547483450184828,28.641051611135502,28.99587222921629,26.343920233521693,1505.9424815268117,105.38387346088649,102.43357683352035,1
60.91941809354519,50.00085433516308,42.3253663251286,45.66746031899199,791.7618793316126,3.5383846242296624,65.5001007017801,1
31.645099172000762,48.05208046819582,50.56372000851926,48.67907604255508,405.4422880997313,14.419813830035988,67.12579849482312,0
49.81350279592919,47.111112670576986,44.774052237451954,43.30403747137998,1758.7327227824044,31.220999527480053,127.12179930903396,1
34.02699842402349,42.04036405947083,29.285356512006246,25.732401451024426,833.2859847188344,10.951986237925615,32.61960123032404,0
43.403060953001486,43.7895471795174,20.037721701099613,37.81621714311339,632.7128053780509,80.1726477609853,153.3106740679462,0
44.60196257044758,35.049913720314684,50.286023212297565,34.203790654527594,1177.3050980136609,67.37570902777443,116.40618395572695,1
28.318450498648716,43.369071168903645,59.40829303644375,39.826453761403535,1847.3862387801605,127.47083157367858,182.98892576950217,1
63.63130824940514,28.890015755531522,52.39652481224362,54.81316138216377,374.0291823337381,107.13302158668054,72.96813075350468,1
54.880977051250156,56.232847881216955,38.40826472626461,51.034457546346076,1601.8669496525092,119.19415187757194,196.5429984134251,1
62.27745237038851,28.359962961441852,56.150690455964266,23.359580055566358,1273.204487495805,94.39544058753083,115.16552934280465,1
60.2672307692442,23.823483045025988,36.393906924734,55.61236791098257,1023.2634981380888,55.547429710851425,194.68039123750677,1
46.90549904649883,39.63107118607208,40.9973633697387,38.87068604599294,1564.936754978602,190.5650629892954,5.412130809423066,1
61.48434057604026,49.623834777772785,39.08519069582733,49.75448579543993,1941.901521550775,17.281831952027794,145.5952644824776,1
23.982162592336376,39.69725712200936,37.904954906621,25.601569250574087,689.6505589765748,187.77819989306144,163.32430485854726,0
28.81922880886153,32.453935937808886,51.007630771756226,46.828781028281924,544.2005206226033,62.24760937294693,10.634657335297515,0
22.035228000974215,45.11770327506983,41.070756290779684,29.453040704378317,1851.898966878585,102.53228907345948,115.79393280324915,1
34.63986488434689,35.615105093549,32.668684881008645,37.53523588563726,1437.2202316774162,21.768464565509227,160.38845871788968,1
37.49047803602669,61.97904605569849,30.32632670633913,20.674514803284175,1044.5762366553422,14.186213674201852,112.20774504461455,1
32.210706429825315,61.519031282160746,21.509892678697334,26.064425517219043,1274.5412694492811,85.90908974372059,12.762718081093327,1
57.29318791183682,42.6067318987443,43.327806475321836,23.68321972494479,1567.5436387996149,148.33947527593563,138.6894481796623,1
36.05389970121152,34.75477973082163,29.19845661604137,29.589766917530337,1614.1542277997191,53.87295550970978,12.119382934661726,0
32.642052935932135,53.17095862804876,25.925356880655322,24.00072360097289,1863.8201073922398,112.46957778706401,163.4937790032877,1
44.42132374212118,21.652082456738,46.1531985531071,47.676401064782475,1025.6327411225584,55.73006810456367,8.606836661338878,1
26.341590123864318,41.36460527196431,47.24837031286195,21.161596088368775,798.7985470329716,77.72261217860816,27.47947620207416,0
56.098864133931784,35.13455274216501,50.08619569030664,44.70962002499992,1387.4292535427312,181.28926369476494,55.0215181046537,1
23.354778965589688,61.42411482961496,40.143075853543664,25.628313233022972,1006.7374287752016,171.16792509898391,126.67295845216,1
64.40991214702328,20.540136227270715,55.76218420815546,57.80645828711587,1310.8173717132624,103.20350868352597,195.2718199262612,1
54.751014618349586,44.87666940732571,57.453710135929114,57.323762924394174,1013.9758573751153,47.62112549441575,23.564570523986884,1
28.942205669037758,53.32986114799817,52.294837591699576,29.020124100838505,560.0928373528966,38.636782546604564,28.541533842783686,1
20.24849527056211,41.82580943858186,45.42373928032749,44.57685192892118,1098.0254778202293,190.81747060714284,73.77407934019607,1
56.695764280467536,23.843136357322475,32.148838143647545,21.12021277889834,1474.5602972997558,40.543319302137505,167.24382755106404,1
51.80858047314277,63.7607625512556,59.31779686480885,57.27154172204696,1658.7824730350046,161.63366218250783,93.44619055016284,1
52.80532256184443,43.3104694119244,30.965446687677534,40.91949232766839,1138.6546705541296,73.79404190710746,64.32212005116433,1
54.70716560086756,47.638380994355515,28.10627687961724,21.72892605671116,580.9044133576815,197.13196951164767,112.24076644177225,1
23.332009328034065,30.64744022183783,37.68616455146331,33.69999972032549,1004.9691064040337,73.63114807255758,52.10463948915,0
36.13095778449227,41.75741382980617,22.27362282849554,23.07397847444937,1636.699679030887,70.30332498214523,80.23198144950419,1
25.21410767863084,39.31172713812448,59.13977858687163,35.717777574934395,1001.8607600490238,127.49272577552462,66.52102984640837,1
58.83965416440171,23.370312890089266,43.53734225665699,46.79705368645293,1484.1023491271778,192.30336132536385,160.82820448292918,1
48.04841570724011,24.777215909636027,42.278083666567014,38.795596321657584,1162.2632588527526,195.2419211592866,184.85114528760016,1
34.890411118369215,57.68626338284486,46.231851195988796,35.348886988778176,710.0793126859744,141.44122929339704,151.91443843138237,1
22.860125762871064,30.79189784929656,39.88094591108826,24.76628182161859,1653.4558636392262,150.92127312727072,87.8167152059967,1
33.9942044772048,28.773122217438374,21.28254068378166,29.797561827746254,443.16287192016796,112.68043519460554,100.86699549933276,0
34.633249491203614,42.72101530625626,44.49245155361587,24.005731509534044,1192.313480683756,151.15514782646636,25.014738785887136,1
52.83227802521289,54.59362091131308,48.64695507825722,52.29994926626643,655.1147582137884,171.9559309940993,149.37294222690755,1
48.69008621098459,22.787593336054456,36.66996242496212,25.4095931193889,414.01156852033864,97.21906063900465,119.29513587900882,0
59.924573415934695,45.95635638372151,50.29182288284772,43.81493466195574,1154.987693041523,123.9724525660206,180.48799922748728,1
41.249671632287715,25.3644699278258,29.080051973536825,33.709616543553835,1149.2556650893703,107.46333904660955,40.12222871503064,1
25.381741067223576,21.64074728715283,28.85106364264736,29.03913538620734,1501.7315328487255,112.49412270573545,151.94522438652243,1
52.09601542503478,22.37347784729978,26.456679507502958,45.57873757968415,1566.0761781882384,178.00958197478818,136.93433234383795,1
54.23532718776038,57.53738486937986,34.87979039156647,38.28009237507763,1537.2455307779246,71.12336604111404,53.16910676195044,1
45.25747389062733,25.308761763262773,53.88048141556334,36.005818691382366,996.2498459584835,41.63680512012484,133.47572790816503,0
54.69352309795524,22.03181139855314,53.11648248596257,43.714080195688865,1373.8726382851564,91.25602205472583,184.87467611532992,1
42.220801836397584,39.705494921431054,35.31296831854015,39.65070513960003,1280.8069124947324,41.61703809625303,183.68719753342378,1
43.52297732218973,57.97970623739111,43.564749439209464,32.13936834206243,1016.6549853987633,99.68008513240383,143.92531490322827,1
39.23934582613474,31.808376942018587,48.83265265899662,42.362451510610065,1315.2615801161885,180.70162107141172,9.61462250681202,1
21.143860703484282,38.97706778866623,29.64827098512092,46.77994306202778,1910.3213904006464,123.48670409649556,174.4528674640323,1
24.855114214698702,21.796513965368806,26.725643435789884,21.06772634347417,627.9193642583415,171.08657066061554,131.555721400908,0
21.41431335590304,40.20853313606941,58.88383972849244,38.63486915630702,1839.8125628353948,33.23818392310236,62.086850636546885,1
48.63846850687012,45.992588628671015,44.70229252838474,22.30733138334175,390.8743737714372,180.17471850743536,37.45007234113986,0
34.1460191484347,45.690817418846514,59.25662887334656,27.456216562724443,824.2616619328231,120.35743288142315,23.240772599463423,0
42.885681102411624,34.95920114784643,33.51023948528916,42.42034936311892,789.846922639598,6.35195774809596,10.047379851552197,0
60.84049132667418,34.1989931298411,48.12126799896526,54.64755661062323,1364.8206833975398,126.62379105700737,150.82064959015128,1
31.21815031169937,24.798062852146906,28.90414546164951,55.31222716753939,523.0824180213936,190.2793912521836,47.168599788655065,0
38.467231536603336,36.50592442908208,30.448006850956517,22.79776040554525,1799.9909401275813,15.833400095072413,4.850587208651014,0
53.99980123443719,24.47726009928341,40.47608485078496,36.76420345146826,1708.5373943905702,116.49122609391442,79.45413036839786,1
30.29591744712301,54.49681751204232,32.78472502032285,43.320259320182046,1408.5118934649722,183.09572057394294,96.52141611846778,1
23.464095942295685,63.48234339866836,26.70486255362338,25.882796182013735,1079.3035140467362,1.939033666874912,33.84604618002538,1
33.03881538111956,63.65335055000181,30.515228079573042,50.61728866979087,1886.0252716415332,126.18258529316464,8.809667232509955,1
27.2549579264302,58.928199471892725,21.429935778634587,49.76941033748955,1712.2691430249452,94.98045836619254,37.825096619613774,1
61.83639435541579,47.035646720282855,48.176944859099464,56.133640548271785,1148.8357517381164,69.39786372972212,135.82055236731486,1
56.365417080398764,51.53895637597459,39.68466628343447,20.33944048333772,1493.1847025723291,125.50729798907521,16.44873545024128,1
48.503169042969056,32.834261120618635,23.769722656181024,28.667369759560106,1263.7809187054636,10.540418917483386,111.00740611139877,1
59.215726558447294,48.38466890776793,26.86775972513965,53.08746856981287,1299.5018052600499,150.61260925748005,29.282397581633333,1
56.165243460460154,40.504229724794484,24.10138152450576,46.823202033077415,862.6593180437012,0.8958953839415251,39.13783471608387,1
28.395652649871614,41.690780289961964,44.50371233103506,55.77559414793963,1085.5438278623246,61.387148758470445,78.61557665333973,1
60.165154932049,54.099945216882105,23.768414544499752,22.28718618121066,432.80643234256513,100.79172753693568,20.16506721074627,1
44.270400886204285,32.686326001876324,50.17129332140864,43.878558628657714,907.4927758298072,75.40445011331033,34.640700556442575,0
56.334806982382815,34.311782526253396,20.820436772815647,42.76186299574697,1482.9084761156582,61.495187041116495,69.79048229027083,1
60.324108496557194,61.60888060078865,29.975031519835685,21.426976654421296,1920.4672518605166,166.16702909361922,65.93380109967337,1
34.310156373733875,22.53009326829375,55.626667035676284,40.54088307649934,1937.2089916971345,186.96651485438178,149.85429713514637,1
24.952336603745454,41.85354342860032,48.74125272488984,44.38081245239697,1244.7288775123159,174.74253698117775,14.956461025284874,1
30.257082314387375,61.076036018353776,22.91873331702751,27.65172696808429,1331.2578280762896,104.48626260999994,172.0901471332687,1
39.219850488181535,47.466335351817065,52.84504417940719,30.933183324986516,615.7260153516447,176.8328350386966,163.24643414789097,0
56.81066446651219,44.58831833954594,39.72140486160819,45.61389385190948,1482.0237837590023,184.17231303630874,153.19832793838768,1
58.732876246535454,31.238488065320986,53.87132108675317,38.73203790399833,420.1199475464566,81.8476794094924,61.874472492626495,1
20.31284587390358,35.44739700790017,44.02959097801573,54.32054630273307,783.9656658590557,56.68917190108908,164.5763571081575,0
42.983628615990455,58.34217871121118,47.27332128131435,33.69527064036753,1436.2176903852517,19.653041162664064,36.56041605785616,1
38.783495141695056,45.16481592958061,59.740062415828326,30.666386335528045,827.5272236239318,95.8183842098458,24.881841171005647,0
29.994851471182862,43.163398719055095,29.293421836960725,59.39463761379371,384.73968599457237,189.2593840876883,8.991266697897471,0
25.393941530015727,24.481087109301303,44.95782299045553,56.44543080520334,1714.1796958966383,112.18150561407421,187.8620726011152,1
35.19268271316326,20.72126704048054,38.412855602295934,21.159709799959195,827.5610121287572,133.5124203572343,61.60217954105474,0
62.43093667606336,63.36583349091721,21.57807811690766,50.82914461226264,407.27888225975335,22.57676369836952,183.5235760355812,1
34.54413194093399,36.96437752790787,20.578825660114603,24.41339095300812,427.1398796548708,28.70393282845125,54.52271230386594,0
43.34557797845147,47.144587794477694,24.769143112714346,21.099407793174837,727.9899579408811,92.8946523919345,181.5131918672699,0
51.635853150283005,23.587178293427826,45.963669621541925,30.947820638653955,602.6271102765946,190.25295979674516,180.78581056921766,1
36.36333210706823,50.740142857537094,42.686523516535686,30.773835162444172,1616.3102002262565,72.15692831830577,184.73520900214257,1
63.73019372244323,61.96550189176824,42.1371824465491,52.77275049387859,846.8628793339585,175.49680826350672,99.23068785683876,1
63.310128272395005,45.90493638488388,21.274270501130403,48.426689837713404,1667.9828345677154,24.057718685142305,173.1892573597784,1
31.330203312141386,25.675189506893474,38.77211985440028,59.26437709328057,595.5381962993597,123.40344138674202,190.15317923346404,0
42.376182765157346,46.17746873630645,56.98491271370114,48.46051601247274,1137.8946052249426,120.12259538210364,64.92338837943589,1
33.53952394175464,54.48562458970936,35.903674772425866,36.73022213024191,1469.6631270403188,171.9749500140537,83.77488113651101,1
32.81782224698604,38.28874414583084,44.99689879153826,47.957106437808676,1408.3844515719534,0.663340880980301,143.8480374671488,1
21.659912630953976,59.59269865736605,51.192747024925744,59.978362687456084,1321.9199968814569,37.98633343951443,60.07196434466018,1
47.43039502909536,49.190732901081404,51.3570111656755,48.40567530250112,1872.1967232829886,43.93752508589635,150.76186178253178,1
42.62055604529877,60.46620132301411,40.77120329581085,50.467254239212735,688.4927511014655,189.99321761814747,14.778429042706787,1
22.31654380624952,48.05773900613018,54.31807781609345,57.53460060761037,1139.322647585579,30.73873125397899,104.69967685770844,1
32.539090890647515,25.90795874021709,35.655123734549875,24.546050452467334,1802.7873351230949,7.392470044112076,24.46269681674904,0
60.87196486849942,33.93612699973351,55.54772859139193,48.19137173790907,432.419401511767,106.89229894836161,58.66469528733529,1
30.78028508001376,29.080772671360563,29.609086655821812,54.03223831869796,395.01005603022793,105.71169248673633,51.7250784972944,0
26.520269244105037,60.897192397258806,31.208656279622843,58.17514400883572,696.6138888490955,168.80939307357286,167.78641471253323,1
42.025374212490334,54.21800302793672,22.124824967960045,28.438771588467976,1376.1360732146313,189.77193003556042,38.70345108123949,1
64.35427043497702,50.43792660095028,51.823273461691315,40.157160308969765,741.7953649646718,107.7090884280262,161.68958403182378,1
30.892487218017518,33.54348438342298,36.682209449308225,47.22219390577927,623.4078024749583,185.9988364839311,158.7920691815844,0
50.246099633264535,28.28201474225961,29.16466455645596,29.898709180053498,1079.9639361090965,145.03183025996594,99.77661111144597,1
54.27288268979229,54.04029895950103,29.271611104663187,44.01891453001096,1343.1167169079995,52.911825599117,46.76865111922592,1
30.693689479657984,41.337107564558586,56.05599764916933,30.303151299919975,722.5481019284587,185.68414218878527,45.37926799124455,0
52.76973568753368,30.16052984677831,53.35666401844148,33.33828082126589,811.1750174303615,133.48863523637496,92.98492942316956,1
36.550240972366396,47.747989017437376,42.14123541428734,37.660747860434604,1343.0508181795735,82.81918654852676,1.761801478703262,1
48.453762376711076,21.81502334623034,44.64443201662884,41.16760394986268,1907.7553173820695,136.04841690338614,106.27015092227323,1
48.50883698424026,34.67766143577141,38.97302282201164,37.974634865006024,1447.06093664475,80.26256554875017,190.5559051534111,1
44.10986078336413,41.08506475660106,35.66666171515236,39.72782079151717,1630.9370440937519,22.83675359759185,30.9413763725193,1
24.063039652448374,26.658125034923263,56.61907524873326,31.943550251531704,923.5771610842969,143.79574943537995,114.66912429512068,0
57.58861230151571,64.30945149158778,25.02450814081208,26.358603760905225,762.8324109535923,164.81752243414874,192.35573772889137,1
34.43510292372811,29.409381406532642,36.737871588649114,21.893999093073578,1072.2551634444583,145.76123980387754,172.10442789832004,1
28.39333296799344,25.86589085194695,33.78247631951501,27.839148899666707,1672.1258088098452,45.82293355133531,170.07602327626805,1
21.834881369964375,29.159069324910337,39.926028810045935,43.27774566023132,1075.7093910439448,191.3270026955226,164.3699860792378,1
46.59018244347088,54.60775099218759,38.305274981807,51.444617912125295,1739.4331949427637,5.050912338231184,61.80472121123712,1
50.49039628290271,39.14775466723293,40.75558126604326,26.769903897715782,1980.912367181716,66.53705947512812,178.12336625336243,1
20.74645230175353,45.44371728886421,25.596759089079764,24.342214310905938,422.44533174157175,52.0184869069791,188.2680702466342,0
43.04418762346764,20.945412064386232,40.52566006053108,49.97161442197001,377.1972653422963,9.625245522970193,99.15848465980788,0
30.192309883907207,21.549408885799156,29.696752555488434,32.20633322149159,554.302494952715,81.14593859773369,70.91420945189175,0
49.032775568425244,40.06214974221572,27.373253959527652,58.0599775690941,953.4284487483885,124.62296803255491,82.84580312117123,0
27.846489305224615,56.74948594407306,22.59336875144765,48.57271882441492,522.7717555472351,176.51057269702025,66.84128836625311,1
51.09219821461097,59.835749541840435,50.50610235024564,33.07024188972123,1780.1296119518852,197.93794323829403,42.483688404908015,1
37.40309058352418,23.90179554180381,37.0976768342624,31.5817099117482,339.34862674600845,161.61791728087962,123.68969405057788,0
62.152849493153056,44.226339594546026,45.06574733247034,40.94793545085236,836.8476177708983,93.73610374256496,112.51937724906458,1
26.1884424865697,61.09533588256717,49.10373373218974,23.165786731128378,613.9808701401491,144.74088519340614,92.51701420785511,1
35.34798579726163,37.45877394790489,47.172666612542145,24.70706050581196,1883.616861267805,168.72475771792813,19.169077336966357,1
25.106308455826507,57.33046241427659,38.82002876358729,27.0343152526477,1438.1177083130474,93.06143928373626,159.37859294119997,1
61.61121282253532,26.01630444797463,35.5159411580692,50.988943732182406,1850.4514359673367,157.01088680509997,34.98671255015784,1
59.48027090214415,62.09275203505094,35.03839638562655,40.5542943707649,1952.9588075276688,96.53048366257535,22.912408679209626,1
31.607373247182004,53.81404928890862,45.601951877202254,20.42268491097772,1145.0670142515278,77.29919817534454,124.61427909658948,1
49.69928207153806,62.36004767541058,39.79177419767494,46.94066109888436,698.3424836816446,105.21816755675223,79.72887224754463,1
56.77499900905471,50.447775509862794,53.965289919540425,36.947607146419884,629.3389365342018,135.17094752542897,11.961695070465893,1
44.98403652197581,36.35317693997422,54.98807937306849,40.434094598551916,678.9620648659288,145.37641126371946,71.11367099221164,0
43.83427602602029,62.21815276361251,26.82241512026074,28.564649736517424,1504.608622957405,71.34725377842157,154.35607045699257,1
30.883353090520323,32.400504933913034,25.449346061829026,42.07128913576415,368.75773780910123,114.26405031120697,123.04984104341952,0
24.189624551265464,34.947763492777966,45.21603704143998,59.16612959005954,387.3138241556153,181.97417481608943,72.55720459739936,0
60.374709107899704,51.53637881007832,32.04902992249117,22.937787640230457,1333.8430020513551,195.26258002212796,38.36095832691762,1
60.51881257234987,54.43923347864238,20.742828750603955,31.356695986577225,1391.4971494535912,45.4496182367909,126.35912416095465,1
48.48956557729706,61.82315677321192,55.5457067745182,29.71990371443319,1430.9469713481822,38.566233142668295,177.51106018927106,1
35.25634059719153,29.216108407529426,29.07603068975233,29.941972430047183,932.1968578006051,135.33712668572971,129.25454360318275,0
35.71443085756974,55.90991158486508,57.171226067432364,35.14825430261509,1670.1063108140604,82.93677716468876,162.58077093004485,1
52.668005549160775,53.23457240286336,48.69737803513014,52.7243913897667,1207.16179913525,4.844467683627407,104.3055677108742,1
60.36996169786597,22.870755031411903,50.50613959645937,56.5143475985755,479.29157101601305,69.37237412945683,143.59422134820576,1
59.91888909193028,37.42504135445931,28.058459831726417,28.088603498358932,1655.0688220144868,161.34894869445043,179.24535475567046,1
55.09439956359307,32.724445567704436,29.367777024672517,41.71799751792451,1920.215236659779,159.4853860766365,154.63579565173103,1
48.891424076942954,33.702069095931364,40.850710152962634,45.47595888661921,402.06173210400976,98.93702976331637,181.97079067962915,0
23.786298424777197,64.23260957996155,26.883994105994486,40.8730989745538,965.2972757909859,94.51558697750706,86.22792042321197,1
27.27329213425762,48.924983606596754,32.21726770732129,37.36305576787679,1128.7772762190712,115.9014884868755,180.84405102541132,1
60.43493848371857,52.29542710070748,32.858499117912174,27.679020234369514,549.0002921331388,43.8793421127152,124.31344689634152,1
47.289307684681546,63.94779367917541,26.385197330110564,39.52877436796954,1775.105211230891,105.2087249781911,174.00975321633874,1
20.413867322748334,36.97408021059374,28.20731333580643,36.048593108453154,783.0543963130749,2.209272011329677,7.87530608756708,0
24.566219428971444,56.08280758037627,51.54207368033026,51.82253450009078,1631.1145178948723,95.11191095662674,131.57047638270723,1
49.85757960986251,39.55389334870229,26.687834181890736,50.54417436651981,1440.6906194481373,67.21020925011851,169.59501577557972,1
20.227771273079842,59.12901523167409,21.1382956737569,25.359947248226828,1316.6778981939397,134.97392118073194,34.84040672863995,1
27.23636231378744,28.12958935900864,45.17419770515754,23.540762102522702,626.6428427841424,127.6707168305255,132.35738669298462,0
44.69302052149638,62.64587796789258,59.039324775698,56.32615772910012,675.1959849365396,76.1671760365618,164.99094284332628,1
51.135283896171195,29.844726878489585,33.24855258492485,41.42033555857991,380.49228806916784,1.4545962957183134,57.58987392652741,1
49.338256677617025,34.67992281414192,24.74622812785009,54.31203749130363,709.2111306298528,50.45472587899209,81.0492655812784,0
30.092118925725188,54.028650534805124,42.81549301470123,22.326044822656044,887.254136082874,126.66957003783246,113.90354369984388,1
52.04806496063912,37.7189813704433,56.25416844382585,41.06062466086521,1716.347016566123,14.474668603500906,103.83353777691242,1
30.676208937356,47.3695119544901,51.36247119313915,41.57706058304946,922.867533415169,21.52848436669277,7.837878607427129,0
34.64298641716705,40.00580754812428,44.900634736508636,54.428081301686,1582.857030701531,129.40700491341744,19.734419617082686,1
53.592113230311085,53.406647169040184,32.602259864303974,23.9043999291883,1047.051878202329,151.15348018985847,20.093315860872263,1
49.23348045712466,30.274906356587486,41.6752069310488,29.617822547036372,1634.2761303896102,64.30994160254242,52.453581099835,1
58.215053472238004,22.630609425659465,23.649793652170214,36.26153255548053,1959.6617207429679,97.93461310331237,49.17282256048985,1
49.592580153515456,33.49682288628798,47.157816971226794,54.63365901679769,707.7306486978862,189.14227299673172,148.44447675735992,0
45.573887150096226,41.34388991907936,49.00384075590603,57.55533260282268,1765.9807403385894,189.1087124351939,114.5488772032289,1
24.215364552264163,27.560902348670535,58.60126491639675,59.708984783745116,1357.1009467198169,61.50055489268602,152.79521692904822,1
36.54721113767451,35.96587803453749,30.415894349802866,58.367739458340864,1689.400244700713,161.99757500341804,13.979211482174026,1
31.934106545677643,37.99923582321058,20.738256761720905,20.237670233774175,1407.696033855269,118.78881056137176,97.04284749432013,1
30.97953395205876,22.58263296597231,41.824338577086024,21.90833365815488,1020.7141623660552,195.096898670076,64.7551158530539,1
63.785474963860054,46.248826168289206,48.27162017587258,25.904272766303546,687.7273970510437,95.5227139422193,169.98786215114927,1
37.68939761000422,59.795454258707935,51.61629903531952,33.954483870810925,419.05988306298053,154.9413736031123,141.55783138198066,1
60.1420949829701,26.82843108288736,27.749557320992423,53.19672123947835,1210.3812195832188,153.6274259229742,173.85169416535925,1
48.401238169876834,46.90136060306813,30.470114761480946,55.70624781341922,1983.5543606956714,99.48657352661523,9.285424481212011,1
55.76650865937418,49.91326422098808,40.503637010691854,27.47337625178332,1554.6710685241505,159.12602285946156,144.16469791332008,1
42.618669189733644,38.870060618867974,33.22403239880008,44.786566064788346,856.4874203783282,52.2080666613993,108.0016704319156,0
45.960674808186155,51.54939143139215,54.4204594634978,56.694479402611066,1706.2481601474499,24.450607258045775,165.00000580311317,1
42.163296221848874,38.48291945709554,38.95040614954881,38.54926943725283,1607.272800299891,85.03274893106325,101.4321181851642,1
28.785934450912002,42.708677958984566,51.98314576408012,24.14174287811136,778.7808487008765,188.72613132671694,108.0418155803818,0
52.510345186767736,20.330887004949215,43.22479041929415,38.312546003384995,324.322732650199,100.14892164050575,10.353476188413024,1
32.63475630983851,51.127405136061,50.92360566468448,35.03179609152229,500.8764855077143,127.0518277293854,133.70457300719335,1
21.09421848941542,49.7604205525126,33.306919461212956,43.106319842640275,1791.4205235304978,124.83249118157507,54.62797512101001,1
